Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63693,7,702,1,.AP.SF,0,normal
0.072,TCP  ,OPENSTACK_NET,63693,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63694,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,63694,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63695,7,1726,1,.AP.SF,0,normal
0.074,TCP  ,OPENSTACK_NET,63695,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50659,7,556,1,.AP.SF,0,normal
0.045,TCP  ,OPENSTACK_NET,50659,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50660,7,702,1,.AP.SF,0,normal
0.056,TCP  ,OPENSTACK_NET,50660,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.439,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50661,7,639,1,.AP.SF,0,normal
1.439,TCP  ,OPENSTACK_NET,50661,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63744,7,556,1,.AP.SF,0,normal
0.05,TCP  ,OPENSTACK_NET,63744,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63745,7,702,1,.AP.SF,0,normal
0.074,TCP  ,OPENSTACK_NET,63745,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63746,7,639,1,.AP.SF,0,normal
0.051,TCP  ,OPENSTACK_NET,63746,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50694,7,561,1,.AP.SF,0,normal
0.068,TCP  ,OPENSTACK_NET,50694,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50695,7,1726,1,.AP.SF,0,normal
0.084,TCP  ,OPENSTACK_NET,50695,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50712,7,556,1,.AP.SF,0,normal
0.049,TCP  ,OPENSTACK_NET,50712,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50713,7,702,1,.AP.SF,0,normal
0.073,TCP  ,OPENSTACK_NET,50713,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63781,7,561,1,.AP.SF,0,normal
0.05,TCP  ,OPENSTACK_NET,63781,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63782,7,1726,1,.AP.SF,0,normal
0.059,TCP  ,OPENSTACK_NET,63782,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63798,7,702,1,.AP.SF,0,normal
0.072,TCP  ,OPENSTACK_NET,63798,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63797,7,556,1,.AP.SF,0,normal
0.048,TCP  ,OPENSTACK_NET,63797,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
135.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50714,3,132,1,.A..SF,0,normal
135.084,TCP  ,OPENSTACK_NET,50714,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50763,7,556,1,.AP.SF,0,normal
0.052,TCP  ,OPENSTACK_NET,50763,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50764,7,702,1,.AP.SF,0,normal
0.059,TCP  ,OPENSTACK_NET,50764,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
2.309,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50765,7,639,1,.AP.SF,0,normal
2.309,TCP  ,OPENSTACK_NET,50765,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50780,7,561,1,.AP.SF,0,normal
0.066,TCP  ,OPENSTACK_NET,50780,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50781,7,1726,1,.AP.SF,0,normal
0.064,TCP  ,OPENSTACK_NET,50781,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.04,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63853,7,556,1,.AP.SF,0,normal
0.04,TCP  ,OPENSTACK_NET,63853,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63854,7,702,1,.AP.SF,0,normal
0.063,TCP  ,OPENSTACK_NET,63854,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63855,7,639,1,.AP.SF,0,normal
0.047,TCP  ,OPENSTACK_NET,63855,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63874,7,561,1,.AP.SF,0,normal
0.062,TCP  ,OPENSTACK_NET,63874,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63875,7,1726,1,.AP.SF,0,normal
0.058,TCP  ,OPENSTACK_NET,63875,EXT_SERVER,8000,5,533,1,.AP.SF,0,normal
0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50814,7,556,1,.AP.SF,0,normal
0.052,TCP  ,OPENSTACK_NET,50814,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50815,7,702,1,.AP.SF,0,normal
0.073,TCP  ,OPENSTACK_NET,50815,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63910,7,702,1,.AP.SF,0,normal
0.074,TCP  ,OPENSTACK_NET,63910,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63911,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,63911,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
135.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50816,2,92,1,.A..SF,0,normal
135.068,TCP  ,OPENSTACK_NET,50816,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50866,7,556,1,.AP.SF,0,normal
0.048,TCP  ,OPENSTACK_NET,50866,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50865,7,561,1,.AP.SF,0,normal
0.068,TCP  ,OPENSTACK_NET,50865,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50867,7,702,1,.AP.SF,0,normal
0.06,TCP  ,OPENSTACK_NET,50867,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
3.518,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50868,7,1726,1,.AP.SF,0,normal
3.518,TCP  ,OPENSTACK_NET,50868,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50869,7,639,1,.AP.SF,0,normal
0.068,TCP  ,OPENSTACK_NET,50869,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.086,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63962,7,561,1,.AP.SF,0,normal
0.086,TCP  ,OPENSTACK_NET,63962,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63963,7,702,1,.AP.SF,0,normal
0.088,TCP  ,OPENSTACK_NET,63963,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63964,7,556,1,.AP.SF,0,normal
0.057,TCP  ,OPENSTACK_NET,63964,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63965,7,1726,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,63965,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63966,7,639,1,.AP.SF,0,normal
0.045,TCP  ,OPENSTACK_NET,63966,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50918,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,50918,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50919,7,702,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,50919,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64015,7,556,1,.AP.SF,0,normal
0.059,TCP  ,OPENSTACK_NET,64015,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64016,7,702,1,.AP.SF,0,normal
0.077,TCP  ,OPENSTACK_NET,64016,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
119.988,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50920,7,561,1,.AP.SF,0,normal
119.988,TCP  ,OPENSTACK_NET,50920,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50953,7,1726,1,.AP.SF,0,normal
0.079,TCP  ,OPENSTACK_NET,50953,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50970,7,556,1,.AP.SF,0,normal
0.054,TCP  ,OPENSTACK_NET,50970,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50971,7,702,1,.AP.SF,0,normal
0.063,TCP  ,OPENSTACK_NET,50971,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.346,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50972,7,639,1,.AP.SF,0,normal
1.346,TCP  ,OPENSTACK_NET,50972,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64051,7,561,1,.AP.SF,0,normal
0.059,TCP  ,OPENSTACK_NET,64051,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64052,7,1726,1,.AP.SF,0,normal
0.072,TCP  ,OPENSTACK_NET,64052,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64069,7,702,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,64069,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64070,7,556,1,.AP.SF,0,normal
0.052,TCP  ,OPENSTACK_NET,64070,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64071,7,639,1,.AP.SF,0,normal
0.051,TCP  ,OPENSTACK_NET,64071,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51021,7,556,1,.AP.SF,0,normal
0.056,TCP  ,OPENSTACK_NET,51021,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51022,7,702,1,.AP.SF,0,normal
0.066,TCP  ,OPENSTACK_NET,51022,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
59.998,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51023,7,561,1,.AP.SF,0,normal
59.998,TCP  ,OPENSTACK_NET,51023,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51040,7,1726,1,.AP.SF,0,normal
0.071,TCP  ,OPENSTACK_NET,51040,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64119,7,702,1,.AP.SF,0,normal
0.061,TCP  ,OPENSTACK_NET,64119,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64120,7,556,1,.AP.SF,0,normal
0.044,TCP  ,OPENSTACK_NET,64120,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64139,7,561,1,.AP.SF,0,normal
0.073,TCP  ,OPENSTACK_NET,64139,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64140,7,1726,1,.AP.SF,0,normal
0.073,TCP  ,OPENSTACK_NET,64140,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51071,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,51071,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51072,7,702,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,51072,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.374,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51073,7,639,1,.AP.SF,0,normal
1.374,TCP  ,OPENSTACK_NET,51073,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64173,7,556,1,.AP.SF,0,normal
0.058,TCP  ,OPENSTACK_NET,64173,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64174,7,702,1,.AP.SF,0,normal
0.077,TCP  ,OPENSTACK_NET,64174,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64175,7,639,1,.AP.SF,0,normal
0.056,TCP  ,OPENSTACK_NET,64175,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51123,7,556,1,.AP.SF,0,normal
0.052,TCP  ,OPENSTACK_NET,51123,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51122,7,561,1,.AP.SF,0,normal
0.07,TCP  ,OPENSTACK_NET,51122,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51124,7,702,1,.AP.SF,0,normal
0.057,TCP  ,OPENSTACK_NET,51124,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.694,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51125,7,1726,1,.AP.SF,0,normal
1.694,TCP  ,OPENSTACK_NET,51125,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.089,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64226,7,561,1,.AP.SF,0,normal
0.089,TCP  ,OPENSTACK_NET,64226,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64227,7,702,1,.AP.SF,0,normal
0.088,TCP  ,OPENSTACK_NET,64227,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64228,7,556,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,64228,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64229,7,1726,1,.AP.SF,0,normal
0.076,TCP  ,OPENSTACK_NET,64229,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51174,7,556,1,.AP.SF,0,normal
0.054,TCP  ,OPENSTACK_NET,51174,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51175,7,702,1,.AP.SF,0,normal
0.066,TCP  ,OPENSTACK_NET,51175,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.893,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51176,7,639,1,.AP.SF,0,normal
1.893,TCP  ,OPENSTACK_NET,51176,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64278,7,556,1,.AP.SF,0,normal
0.062,TCP  ,OPENSTACK_NET,64278,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64279,7,702,1,.AP.SF,0,normal
0.079,TCP  ,OPENSTACK_NET,64279,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64280,7,639,1,.AP.SF,0,normal
0.052,TCP  ,OPENSTACK_NET,64280,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51209,7,561,1,.AP.SF,0,normal
0.077,TCP  ,OPENSTACK_NET,51209,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.089,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51210,7,1726,1,.AP.SF,0,normal
0.089,TCP  ,OPENSTACK_NET,51210,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51227,7,556,1,.AP.SF,0,normal
0.055,TCP  ,OPENSTACK_NET,51227,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51228,7,702,1,.AP.SF,0,normal
0.079,TCP  ,OPENSTACK_NET,51228,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64315,7,561,1,.AP.SF,0,normal
0.058,TCP  ,OPENSTACK_NET,64315,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64316,7,1726,1,.AP.SF,0,normal
0.071,TCP  ,OPENSTACK_NET,64316,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.093,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64333,7,702,1,.AP.SF,0,normal
0.093,TCP  ,OPENSTACK_NET,64333,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64334,7,556,1,.AP.SF,0,normal
0.061,TCP  ,OPENSTACK_NET,64334,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
135.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51229,2,92,1,.A..SF,0,normal
135.088,TCP  ,OPENSTACK_NET,51229,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51278,7,556,1,.AP.SF,0,normal
0.058,TCP  ,OPENSTACK_NET,51278,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51279,7,702,1,.AP.SF,0,normal
0.066,TCP  ,OPENSTACK_NET,51279,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51280,7,639,1,.AP.SF,0,normal
0.064,TCP  ,OPENSTACK_NET,51280,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51297,7,561,1,.AP.SF,0,normal
0.07,TCP  ,OPENSTACK_NET,51297,EXT_SERVER,8000,5,543,1,.AP.SF,0,normal
0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51298,7,1726,1,.AP.SF,0,normal
0.074,TCP  ,OPENSTACK_NET,51298,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64381,7,556,1,.AP.SF,0,normal
0.061,TCP  ,OPENSTACK_NET,64381,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64382,7,702,1,.AP.SF,0,normal
0.078,TCP  ,OPENSTACK_NET,64382,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64383,7,639,1,.AP.SF,0,normal
0.062,TCP  ,OPENSTACK_NET,64383,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64402,7,561,1,.AP.SF,0,normal
0.068,TCP  ,OPENSTACK_NET,64402,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64403,7,1726,1,.AP.SF,0,normal
0.083,TCP  ,OPENSTACK_NET,64403,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51329,7,556,1,.AP.SF,0,normal
0.055,TCP  ,OPENSTACK_NET,51329,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51330,7,702,1,.AP.SF,0,normal
0.065,TCP  ,OPENSTACK_NET,51330,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64436,7,556,1,.AP.SF,0,normal
0.069,TCP  ,OPENSTACK_NET,64436,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64437,7,702,1,.AP.SF,0,normal
0.088,TCP  ,OPENSTACK_NET,64437,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51380,7,556,1,.AP.SF,0,normal
0.075,TCP  ,OPENSTACK_NET,51380,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51379,7,561,1,.AP.SF,0,normal
0.09,TCP  ,OPENSTACK_NET,51379,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51381,7,702,1,.AP.SF,0,normal
0.069,TCP  ,OPENSTACK_NET,51381,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51382,7,639,1,.AP.SF,0,normal
0.057,TCP  ,OPENSTACK_NET,51382,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51383,7,1726,1,.AP.SF,0,normal
0.072,TCP  ,OPENSTACK_NET,51383,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64488,7,561,1,.AP.SF,0,normal
0.083,TCP  ,OPENSTACK_NET,64488,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.091,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64489,7,702,1,.AP.SF,0,normal
0.091,TCP  ,OPENSTACK_NET,64489,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64490,7,556,1,.AP.SF,0,normal
0.074,TCP  ,OPENSTACK_NET,64490,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64491,7,1726,1,.AP.SF,0,normal
0.075,TCP  ,OPENSTACK_NET,64491,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64492,7,639,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,64492,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51432,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,51432,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51433,7,702,1,.AP.SF,0,normal
0.07,TCP  ,OPENSTACK_NET,51433,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64541,7,556,1,.AP.SF,0,normal
0.056,TCP  ,OPENSTACK_NET,64541,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64542,7,702,1,.AP.SF,0,normal
0.081,TCP  ,OPENSTACK_NET,64542,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
119.999,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51434,7,561,1,.AP.SF,0,normal
119.999,TCP  ,OPENSTACK_NET,51434,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51467,7,1726,1,.AP.SF,0,normal
0.082,TCP  ,OPENSTACK_NET,51467,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51484,7,556,1,.AP.SF,0,normal
0.053,TCP  ,OPENSTACK_NET,51484,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51485,7,702,1,.AP.SF,0,normal
0.067,TCP  ,OPENSTACK_NET,51485,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
1.737,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51486,7,639,1,.AP.SF,0,normal
1.737,TCP  ,OPENSTACK_NET,51486,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64577,7,561,1,.AP.SF,0,normal
0.061,TCP  ,OPENSTACK_NET,64577,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64578,7,1726,1,.AP.SF,0,normal
